mean,std,max,min,ptp,rms,energy,abs_mean,argmax,argmin,fft_mean,fft_std,fft_max,fft_peak_bin,fft_energy,distance_cm,source_file,label
-8.514404296875,467.1935825142681,2338.0,-2357.0,4695.0,467.2711617712427,1788660438.0,305.05517578125,33.0,10.0,5130.611856488155,41982.072848905176,1514741.0266245732,174.0,7328785783866.002,5,pa5.txt,plastic box without foam
-8.0029296875,464.43688837390226,2358.0,-2384.0,4742.0,464.5058343724174,1767552370.0,303.721923828125,42.0,20.0,6387.839274916395,41555.278516055805,1591749.8781326015,174.0,7242044281922.003,5,pa5.txt,plastic box without foam
-5.0550537109375,464.32646193520844,2317.0,-2329.0,4646.0,464.353977932018,1766396861.0,310.6273193359375,59.0,37.0,5045.63797295937,41721.89529224199,1695078.9454111184,174.0,7236019013228.998,5,pa5.txt,plastic box without foam
-4.02392578125,438.6075405449267,2206.0,-2191.0,4397.0,438.62599854723896,1576081544.0,293.365234375,95.0,72.0,5442.382023376399,39321.87824267294,1522771.8905979453,174.0,6456173996649.999,5,pa5.txt,plastic box without foam
-7.1619873046875,463.8383499645199,2249.0,-2240.0,4489.0,463.8936397063027,1762896355.0,309.0382080078125,103.0,80.0,4957.926484307655,41692.98657270013,1753327.148825026,174.0,7222544615445.0,5,pa5.txt,plastic box without foam
-7.539794921875,417.3146887443034,1768.0,-1722.0,3490.0,417.38279546385087,1427115196.0,271.738525390625,5203.0,5179.0,3875.211432905094,37579.4518323874,1285537.3611904883,173.0,5847371403665.999,6,pa6.txt,plastic box without foam
-7.807373046875,308.29303228297573,1223.0,-1164.0,2387.0,308.39187542496154,779104656.0,208.380859375,5368.0,5344.0,3246.8645142580717,27728.534579919662,989478.0219695242,173.0,3193258171130.0,6,pa6.txt,plastic box without foam
-7.2003173828125,353.23172755910736,1550.0,-1526.0,3076.0,353.3051059987736,1022562287.0,233.9525146484375,5247.0,5223.0,3365.734103507829,31802.6593932976,994643.1358609691,173.0,4190154761289.0,6,pa6.txt,plastic box without foam
-16.579345703125,348.7492755273076,1260.0,-1285.0,2545.0,349.14313953558593,998612434.0,234.324462890625,5312.0,5287.0,3192.847619366746,31471.028620439785,1116102.446088745,173.0,4099539805475.9995,6,pa6.txt,plastic box without foam
-5.273681640625,278.0057575328368,1072.0,-1028.0,2100.0,278.0557730734126,633364586.0,192.729736328125,5362.0,5338.0,2600.9038778509344,25033.439575770884,810040.4230715218,173.0,2595194658306.0,6,pa6.txt,plastic box without foam
-6.0435791015625,304.167362009148,1086.0,-1102.0,2188.0,304.22739679384716,758204899.0,216.3643798828125,5924.0,5948.0,2263.352976781169,27444.42041201382,1170738.9113096287,173.0,3106832854704.9995,7,pa7.txt,plastic box without foam
-5.066650390625,301.72131982189984,1060.0,-1069.0,2129.0,301.7638576457592,745975200.0,220.626708984375,5954.0,5978.0,3220.7434326807884,27122.50317364265,1092764.111471363,173.0,3056375793220.0005,7,pa7.txt,plastic box without foam
-4.01416015625,345.44551460289017,1315.0,-1319.0,2634.0,345.4688365699801,977704690.0,241.880859375,6048.0,6024.0,2481.8451328113047,31167.90761374428,1357106.5031459506,173.0,4005219089095.9995,7,pa7.txt,plastic box without foam
